0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
35
103
109
163
216
199
260
343
317
326
301
216
222
183
133
90
46
10
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
