T,L,LL,R,E,D,DLI,Year,Month,Day,Hour,Minute,Second,Day365,Hour24,Sunrise,Sunset
1518075939,9.096160000000001,0,5,0.29,0,0.010785728,2018,01,08,07,45,39,39,07,1518073895,1518110842
1518075940,9.178379,0,5,0.3,0,0.010794906,2018,01,08,07,45,40,39,07,1518073895,1518110842
1518075941,9.12427,0,5,0.3,0,0.010804030000000001,2018,01,08,07,45,41,39,07,1518073895,1518110842
1518075942,9.104345,0,5,0.29,0,0.010813134,2018,01,08,07,45,42,39,07,1518073895,1518110842
1518075943,9.045371000000001,0,5,0.3,0,0.01082218,2018,01,08,07,45,43,39,07,1518073895,1518110842
1518075944,8.984912,0,5,0.3,0,0.010831164,2018,01,08,07,45,44,39,07,1518073895,1518110842
1518075945,9.017595,0,5,0.3,0,0.010840182,2018,01,08,07,45,45,39,07,1518073895,1518110842
1518075946,8.933766,0,5,0.3,0,0.010849116,2018,01,08,07,45,46,39,07,1518073895,1518110842
1518075947,8.974368,0,5,0.3,0,0.010858091,2018,01,08,07,45,47,39,07,1518073895,1518110842
1518075948,8.986193,0,5,0.29,0,0.010867077000000001,2018,01,08,07,45,48,39,07,1518073895,1518110842
1518075949,8.983883,0,5,0.3,0,0.01087606,2018,01,08,07,45,49,39,07,1518073895,1518110842
1518075950,8.995036,0,5,0.3,0,0.010885055000000001,2018,01,08,07,45,50,39,07,1518073895,1518110842
1518075951,8.998592,0,5,0.3,0,0.010894053999999999,2018,01,08,07,45,51,39,07,1518073895,1518110842
1518075952,8.98192,0,5,0.29,0,0.010903035,2018,01,08,07,45,52,39,07,1518073895,1518110842
1518075953,9.003262,0,5,0.3,0,0.010912038,2018,01,08,07,45,53,39,07,1518073895,1518110842
1518075954,9.069353,0,5,0.29,0,0.010921108,2018,01,08,07,45,54,39,07,1518073895,1518110842
1518075955,9.093335,0,5,0.29,0,0.010930200999999999,2018,01,08,07,45,55,39,07,1518073895,1518110842
1518075956,9.09832,0,5,0.3,0,0.010939299000000001,2018,01,08,07,45,56,39,07,1518073895,1518110842
1518075957,9.095042999999999,0,5,0.3,0,0.010948395,2018,01,08,07,45,57,39,07,1518073895,1518110842
1518075958,9.074271000000001,0,5,0.3,0,0.010957468,2018,01,08,07,45,58,39,07,1518073895,1518110842
1518075959,9.10569,0,5,0.3,0,0.010966574,2018,01,08,07,45,59,39,07,1518073895,1518110842
1518075960,9.108869,0,5,0.3,0,0.010975683,2018,01,08,07,46,00,39,07,1518073895,1518110842
1518075961,9.063759,0,5,0.3,0,0.010984747,2018,01,08,07,46,01,39,07,1518073895,1518110842
1518075962,9.068038,0,5,0.3,0,0.010993814999999999,2018,01,08,07,46,02,39,07,1518073895,1518110842
1518075963,9.111353999999999,0,5,0.3,0,0.011002926,2018,01,08,07,46,03,39,07,1518073895,1518110842
1518075964,9.159285,0,5,0.3,0,0.011012086,2018,01,08,07,46,04,39,07,1518073895,1518110842
1518075965,9.147294,0,5,0.3,0,0.011021233,2018,01,08,07,46,05,39,07,1518073895,1518110842
1518075966,9.071141,0,5,0.3,0,0.011030304,2018,01,08,07,46,06,39,07,1518073895,1518110842
1518075967,9.02545,0,5,0.3,0,0.01103933,2018,01,08,07,46,07,39,07,1518073895,1518110842
1518075968,9.098339,0,5,0.3,0,0.011048427999999999,2018,01,08,07,46,08,39,07,1518073895,1518110842
1518075969,9.095055,0,5,0.29,0,0.011057523,2018,01,08,07,46,09,39,07,1518073895,1518110842
1518075970,9.124429,0,5,0.3,0,0.011066647,2018,01,08,07,46,10,39,07,1518073895,1518110842
1518075971,9.185937,0,5,0.29,0,0.011075833,2018,01,08,07,46,11,39,07,1518073895,1518110842
1518075972,9.131941000000001,0,5,0.29,0,0.011084964999999999,2018,01,08,07,46,12,39,07,1518073895,1518110842
1518075973,9.168503,0,5,0.33,0,0.011094134,2018,01,08,07,46,13,39,07,1518073895,1518110842
1518075974,9.187305,0,5,0.29,0,0.011103321000000001,2018,01,08,07,46,14,39,07,1518073895,1518110842
1518075975,9.126491999999999,0,5,0.3,0,0.011112447,2018,01,08,07,46,15,39,07,1518073895,1518110842
1518075976,9.177773,0,5,0.3,0,0.011121625,2018,01,08,07,46,16,39,07,1518073895,1518110842
1518075977,9.199136,0,5,0.3,0,0.011130823,2018,01,08,07,46,17,39,07,1518073895,1518110842
1518075978,9.152397,0,5,0.3,0,0.011139976,2018,01,08,07,46,18,39,07,1518073895,1518110842
1518075979,9.199584,0,5,0.3,0,0.011149176,2018,01,08,07,46,19,39,07,1518073895,1518110842
1518075980,9.193416000000001,0,5,0.3,0,0.011158369,2018,01,08,07,46,20,39,07,1518073895,1518110842
1518075981,9.161503999999999,0,5,0.29,0,0.01116753,2018,01,08,07,46,21,39,07,1518073895,1518110842
1518075982,9.198779,0,5,0.29,0,0.011176729,2018,01,08,07,46,22,39,07,1518073895,1518110842
1518075983,9.224278,0,5,0.3,0,0.011185952,2018,01,08,07,46,23,39,07,1518073895,1518110842
1518075984,9.217636,0,5,0.3,0,0.011195169999999999,2018,01,08,07,46,24,39,07,1518073895,1518110842
1518075985,9.150961,0,5,0.3,0,0.011204321000000001,2018,01,08,07,46,25,39,07,1518073895,1518110842
1518075986,9.167375999999999,0,5,0.29,0,0.011213488,2018,01,08,07,46,26,39,07,1518073895,1518110842
1518075987,9.133343,0,5,0.3,0,0.011222621,2018,01,08,07,46,27,39,07,1518073895,1518110842
1518075988,9.197555,0,5,0.29,0,0.01123182,2018,01,08,07,46,28,39,07,1518073895,1518110842
1518075989,9.154584,0,5,0.29,0,0.011240974,2018,01,08,07,46,29,39,07,1518073895,1518110842
1518075990,9.185222999999999,0,5,0.29,0,0.011250159,2018,01,08,07,46,30,39,07,1518073895,1518110842
1518075991,9.187934,0,5,0.29,0,0.011259347,2018,01,08,07,46,31,39,07,1518073895,1518110842
1518075992,9.164484,0,5,0.3,0,0.011268512,2018,01,08,07,46,32,39,07,1518073895,1518110842
1518075993,9.166088,0,5,0.3,0,0.011277677,2018,01,08,07,46,33,39,07,1518073895,1518110842
1518075994,9.148242,0,5,0.3,0,0.011286826,2018,01,08,07,46,34,39,07,1518073895,1518110842
1518075995,9.134399,0,5,0.3,0,0.01129596,2018,01,08,07,46,35,39,07,1518073895,1518110842
1518075996,9.12296,0,5,0.3,0,0.011305084,2018,01,08,07,46,36,39,07,1518073895,1518110842
1518075997,9.216401,0,5,0.3,0,0.0113143,2018,01,08,07,46,37,39,07,1518073895,1518110842
1518075998,9.278734,0,5,0.31,0,0.011323578999999999,2018,01,08,07,46,38,39,07,1518073895,1518110842
1518075999,9.237772,0,5,0.3,0,0.011332816,2018,01,08,07,46,39,39,07,1518073895,1518110842
1518076000,9.222598,0,5,0.3,0,0.011342039,2018,01,08,07,46,40,39,07,1518073895,1518110842
1518076001,9.23857,0,5,0.3,0,0.011351278,2018,01,08,07,46,41,39,07,1518073895,1518110842
1518076002,9.182327,0,5,0.3,0,0.011360460000000001,2018,01,08,07,46,42,39,07,1518073895,1518110842
1518076003,9.211272,0,5,0.3,0,0.011369672,2018,01,08,07,46,43,39,07,1518073895,1518110842
1518076004,9.241178,0,5,0.3,0,0.011378913000000001,2018,01,08,07,46,44,39,07,1518073895,1518110842
1518076005,9.205834,0,5,0.3,0,0.01138812,2018,01,08,07,46,45,39,07,1518073895,1518110842
1518076006,9.253587,0,5,0.3,0,0.011397372999999999,2018,01,08,07,46,46,39,07,1518073895,1518110842
1518076007,9.244625,0,5,0.31,0,0.011406616999999999,2018,01,08,07,46,47,39,07,1518073895,1518110842
1518076008,9.242381,0,5,0.3,0,0.011415859,2018,01,08,07,46,48,39,07,1518073895,1518110842
1518076009,9.178345,0,5,0.3,0,0.011425038,2018,01,08,07,46,49,39,07,1518073895,1518110842
1518076010,9.215152999999999,0,5,0.3,0,0.011434253,2018,01,08,07,46,50,39,07,1518073895,1518110842
1518076011,9.215296,0,5,0.3,0,0.011443469,2018,01,08,07,46,51,39,07,1518073895,1518110842
1518076012,9.24986,0,5,0.29,0,0.011452719,2018,01,08,07,46,52,39,07,1518073895,1518110842
1518076013,9.258061999999999,0,5,0.3,0,0.011461977,2018,01,08,07,46,53,39,07,1518073895,1518110842
1518076014,9.184619999999999,0,5,0.3,0,0.011471162,2018,01,08,07,46,54,39,07,1518073895,1518110842
1518076015,9.193842,0,5,0.3,0,0.011480355000000001,2018,01,08,07,46,55,39,07,1518073895,1518110842
1518076016,9.189969,0,5,0.3,0,0.011489546,2018,01,08,07,46,56,39,07,1518073895,1518110842
1518076017,9.231530000000001,0,5,0.31,0,0.011498777,2018,01,08,07,46,57,39,07,1518073895,1518110842
1518076018,9.297216,0,5,0.3,0,0.011508074,2018,01,08,07,46,58,39,07,1518073895,1518110842
1518076019,9.270802,0,5,0.31,0,0.011517345,2018,01,08,07,46,59,39,07,1518073895,1518110842
1518076020,9.25182,0,5,0.31,0,0.011526597,2018,01,08,07,47,00,39,07,1518073895,1518110842
1518076021,9.252968,0,5,0.31,0,0.011535849,2018,01,08,07,47,01,39,07,1518073895,1518110842
1518076022,9.169025999999999,0,5,0.3,0,0.011545017999999999,2018,01,08,07,47,02,39,07,1518073895,1518110842
1518076023,9.18135,0,5,0.3,0,0.011554199000000001,2018,01,08,07,47,03,39,07,1518073895,1518110842
1518076024,9.188744999999999,0,5,0.3,0,0.011563388,2018,01,08,07,47,04,39,07,1518073895,1518110842
1518076025,9.218257000000001,0,5,0.31,0,0.011572606,2018,01,08,07,47,05,39,07,1518073895,1518110842
1518076026,9.160736,0,5,0.3,0,0.011581766,2018,01,08,07,47,06,39,07,1518073895,1518110842
1518076027,9.223395,0,5,0.3,0,0.011590991,2018,01,08,07,47,07,39,07,1518073895,1518110842
1518076028,9.217106,0,5,0.31,0,0.011600208,2018,01,08,07,47,08,39,07,1518073895,1518110842
1518076029,9.203928,0,5,0.3,0,0.011609412,2018,01,08,07,47,09,39,07,1518073895,1518110842
1518076030,9.280654,0,5,0.31,0,0.011618692,2018,01,08,07,47,10,39,07,1518073895,1518110842
1518076031,9.207577,0,5,0.3,0,0.011627901,2018,01,08,07,47,11,39,07,1518073895,1518110842
1518076032,9.201348,0,5,0.31,0,0.011637102,2018,01,08,07,47,12,39,07,1518073895,1518110842
1518076033,9.297913000000001,0,5,0.3,0,0.0116464,2018,01,08,07,47,13,39,07,1518073895,1518110842
1518076034,9.23674,0,5,0.3,0,0.011655637,2018,01,08,07,47,14,39,07,1518073895,1518110842
1518076035,9.200037,0,5,0.3,0,0.011664836999999999,2018,01,08,07,47,15,39,07,1518073895,1518110842
1518076036,9.14667,0,5,0.3,0,0.011673983,2018,01,08,07,47,16,39,07,1518073895,1518110842
1518076037,9.180474,0,5,0.3,0,0.011683163,2018,01,08,07,47,17,39,07,1518073895,1518110842
1518076038,9.188219,0,5,0.3,0,0.011692352,2018,01,08,07,47,18,39,07,1518073895,1518110842
1518076039,9.214808,0,5,0.29,0,0.011701566,2018,01,08,07,47,19,39,07,1518073895,1518110842
1518076040,9.221357000000001,0,5,0.29,0,0.011710788,2018,01,08,07,47,20,39,07,1518073895,1518110842
1518076041,9.269169999999999,0,5,0.3,0,0.011720057,2018,01,08,07,47,21,39,07,1518073895,1518110842
1518076042,9.253975,0,5,0.3,0,0.01172931,2018,01,08,07,47,22,39,07,1518073895,1518110842
1518076043,9.210377000000001,0,5,0.3,0,0.011738521,2018,01,08,07,47,23,39,07,1518073895,1518110842
1518076044,9.218699,0,5,0.3,0,0.01174774,2018,01,08,07,47,24,39,07,1518073895,1518110842
1518076045,9.20802,0,5,0.29,0,0.011756948,2018,01,08,07,47,25,39,07,1518073895,1518110842
1518076046,9.198478,0,5,0.29,0,0.011766147,2018,01,08,07,47,26,39,07,1518073895,1518110842
1518076047,9.252309,0,5,0.3,0,0.011775399,2018,01,08,07,47,27,39,07,1518073895,1518110842
1518076048,9.309683,0,5,0.3,0,0.011784708999999999,2018,01,08,07,47,28,39,07,1518073895,1518110842
1518076049,9.221861,0,5,0.3,0,0.011793931,2018,01,08,07,47,29,39,07,1518073895,1518110842
1518076050,9.250666,0,5,0.39,0,0.011803182,2018,01,08,07,47,30,39,07,1518073895,1518110842
1518076051,9.192719,0,5,0.3,0,0.011812375,2018,01,08,07,47,31,39,07,1518073895,1518110842
1518076052,9.167355,0,5,0.3,0,0.011821541999999999,2018,01,08,07,47,32,39,07,1518073895,1518110842
1518076053,9.142733,0,5,0.3,0,0.011830684,2018,01,08,07,47,33,39,07,1518073895,1518110842
1518076054,9.218862,0,5,0.3,0,0.011839904,2018,01,08,07,47,34,39,07,1518073895,1518110842
1518076055,9.214386,0,5,0.3,0,0.011849119,2018,01,08,07,47,35,39,07,1518073895,1518110842
1518076056,9.249316,0,5,0.31,0,0.011858367,2018,01,08,07,47,36,39,07,1518073895,1518110842
1518076057,9.28908,0,5,0.3,0,0.011867655999999999,2018,01,08,07,47,37,39,07,1518073895,1518110842
1518076058,9.278459,0,5,0.3,0,0.011876935,2018,01,08,07,47,38,39,07,1518073895,1518110842
1518076059,9.281489,0,5,0.3,0,0.011886216,2018,01,08,07,47,39,39,07,1518073895,1518110842
1518076060,9.311519,0,5,0.3,0,0.011895528,2018,01,08,07,47,40,39,07,1518073895,1518110842
1518076061,9.320132000000001,0,5,0.3,0,0.011904847999999999,2018,01,08,07,47,41,39,07,1518073895,1518110842
1518076062,9.253208,0,5,0.31,0,0.011914102000000001,2018,01,08,07,47,42,39,07,1518073895,1518110842
1518076063,9.250666,0,5,0.3,0,0.011923352,2018,01,08,07,47,43,39,07,1518073895,1518110842
1518076064,9.211527,0,5,0.31,0,0.011932564,2018,01,08,07,47,44,39,07,1518073895,1518110842
1518076065,9.285213,0,5,0.3,0,0.011941849000000001,2018,01,08,07,47,45,39,07,1518073895,1518110842
1518076066,9.282408,0,5,0.3,0,0.011951132000000001,2018,01,08,07,47,46,39,07,1518073895,1518110842
1518076067,9.283859,0,5,0.3,0,0.011960415,2018,01,08,07,47,47,39,07,1518073895,1518110842
1518076068,9.27846,0,5,0.29,0,0.011969694,2018,01,08,07,47,48,39,07,1518073895,1518110842
1518076069,9.278358,0,5,0.3,0,0.011978973,2018,01,08,07,47,49,39,07,1518073895,1518110842
1518076070,9.287697999999999,0,5,0.29,0,0.011988261,2018,01,08,07,47,50,39,07,1518073895,1518110842
1518076071,9.293302,0,5,0.3,0,0.011997555,2018,01,08,07,47,51,39,07,1518073895,1518110842
1518076072,9.255915,0,5,0.29,0,0.012006810000000001,2018,01,08,07,47,52,39,07,1518073895,1518110842
1518076073,9.280502,0,5,0.3,0,0.012016091,2018,01,08,07,47,53,39,07,1518073895,1518110842
1518076074,9.263908,0,5,0.3,0,0.012025355,2018,01,08,07,47,54,39,07,1518073895,1518110842
1518076075,9.291566,0,5,0.3,0,0.012034646000000001,2018,01,08,07,47,55,39,07,1518073895,1518110842
1518076076,9.305026,0,5,0.3,0,0.012043950999999999,2018,01,08,07,47,56,39,07,1518073895,1518110842
1518076077,9.306834,0,5,0.3,0,0.012053258,2018,01,08,07,47,57,39,07,1518073895,1518110842
1518076078,9.323591,0,5,0.3,0,0.012062581,2018,01,08,07,47,58,39,07,1518073895,1518110842
1518076079,9.343048,0,5,0.3,0,0.012071924000000001,2018,01,08,07,47,59,39,07,1518073895,1518110842
1518076080,9.376665,0,5,0.3,0,0.012081301,2018,01,08,07,48,00,39,07,1518073895,1518110842
1518076081,9.387431,0,5,0.3,0,0.012090688,2018,01,08,07,48,01,39,07,1518073895,1518110842
1518076082,9.337469,0,5,0.3,0,0.012100026,2018,01,08,07,48,02,39,07,1518073895,1518110842
1518076083,9.341971000000001,0,5,0.3,0,0.012109367999999999,2018,01,08,07,48,03,39,07,1518073895,1518110842
1518076084,9.394826,0,5,0.3,0,0.012118763000000001,2018,01,08,07,48,04,39,07,1518073895,1518110842
1518076085,9.319966,0,5,0.3,0,0.012128083,2018,01,08,07,48,05,39,07,1518073895,1518110842
1518076086,9.322066,0,5,0.3,0,0.012137405,2018,01,08,07,48,06,39,07,1518073895,1518110842
1518076087,9.307655,0,5,0.31,0,0.012146713,2018,01,08,07,48,07,39,07,1518073895,1518110842
1518076088,9.311544999999999,0,5,0.3,0,0.012156023,2018,01,08,07,48,08,39,07,1518073895,1518110842
1518076089,9.354627,0,5,0.3,0,0.012165378,2018,01,08,07,48,09,39,07,1518073895,1518110842
1518076090,9.411823,0,5,0.3,0,0.01217479,2018,01,08,07,48,10,39,07,1518073895,1518110842
1518076091,9.358373,0,5,0.3,0,0.012184147999999999,2018,01,08,07,48,11,39,07,1518073895,1518110842
1518076092,9.348247,0,5,0.3,0,0.012193496,2018,01,08,07,48,12,39,07,1518073895,1518110842
1518076093,9.351572,0,5,0.3,0,0.012202847999999999,2018,01,08,07,48,13,39,07,1518073895,1518110842
1518076094,9.394319,0,5,0.3,0,0.012212242,2018,01,08,07,48,14,39,07,1518073895,1518110842
1518076095,9.37608,0,5,0.3,0,0.012221618,2018,01,08,07,48,15,39,07,1518073895,1518110842
1518076096,9.371408,0,5,0.3,0,0.012230988,2018,01,08,07,48,16,39,07,1518073895,1518110842
1518076097,9.412486999999999,0,5,0.3,0,0.012240402000000001,2018,01,08,07,48,17,39,07,1518073895,1518110842
1518076098,9.437134,0,5,0.3,0,0.012249838,2018,01,08,07,48,18,39,07,1518073895,1518110842
1518076099,9.442521000000001,0,5,0.3,0,0.012259281,2018,01,08,07,48,19,39,07,1518073895,1518110842
1518076100,9.389331,0,5,0.3,0,0.012268671,2018,01,08,07,48,20,39,07,1518073895,1518110842
1518076101,9.420107000000002,0,5,0.3,0,0.012278091,2018,01,08,07,48,21,39,07,1518073895,1518110842
1518076102,9.476187,0,5,0.3,0,0.012287567,2018,01,08,07,48,22,39,07,1518073895,1518110842
1518076103,9.459684,0,5,0.3,0,0.012297027,2018,01,08,07,48,23,39,07,1518073895,1518110842
1518076104,9.443512,0,5,0.3,0,0.01230647,2018,01,08,07,48,24,39,07,1518073895,1518110842
1518076105,9.42127,0,5,0.3,0,0.012315891,2018,01,08,07,48,25,39,07,1518073895,1518110842
1518076106,9.395387,0,5,0.3,0,0.012325286999999999,2018,01,08,07,48,26,39,07,1518073895,1518110842
1518076107,9.480162,0,5,0.3,0,0.012334767,2018,01,08,07,48,27,39,07,1518073895,1518110842
1518076108,9.474605,0,5,0.3,0,0.012344241,2018,01,08,07,48,28,39,07,1518073895,1518110842
1518076109,9.559038000000001,0,5,0.3,0,0.0123538,2018,01,08,07,48,29,39,07,1518073895,1518110842
1518076110,9.581487,0,5,0.3,0,0.012363382000000001,2018,01,08,07,48,30,39,07,1518073895,1518110842
1518076111,9.585552999999999,0,5,0.31,0,0.012372967,2018,01,08,07,48,31,39,07,1518073895,1518110842
1518076112,9.609935,0,5,0.3,0,0.012382577,2018,01,08,07,48,32,39,07,1518073895,1518110842
1518076113,9.624564,0,5,0.3,0,0.012392202,2018,01,08,07,48,33,39,07,1518073895,1518110842
1518076114,9.636475,0,5,0.3,0,0.012401838,2018,01,08,07,48,34,39,07,1518073895,1518110842
1518076115,9.678102,0,5,0.3,0,0.012411516000000001,2018,01,08,07,48,35,39,07,1518073895,1518110842
1518076116,9.659195,0,5,0.3,0,0.012421175,2018,01,08,07,48,36,39,07,1518073895,1518110842
1518076117,9.732482000000001,0,5,0.3,0,0.012430907000000001,2018,01,08,07,48,37,39,07,1518073895,1518110842
1518076118,9.757649,0,5,0.29,0,0.012440665,2018,01,08,07,48,38,39,07,1518073895,1518110842
1518076119,9.706922,0,5,0.3,0,0.012450372,2018,01,08,07,48,39,39,07,1518073895,1518110842
1518076120,9.698427,0,5,0.29,0,0.01246007,2018,01,08,07,48,40,39,07,1518073895,1518110842
1518076121,9.661987,0,5,0.3,0,0.012469732,2018,01,08,07,48,41,39,07,1518073895,1518110842
1518076122,9.718485000000001,0,5,0.3,0,0.012479450999999999,2018,01,08,07,48,42,39,07,1518073895,1518110842
1518076123,9.764922,0,5,0.29,0,0.012489216000000001,2018,01,08,07,48,43,39,07,1518073895,1518110842
1518076124,9.777111999999999,0,5,0.3,0,0.012498992,2018,01,08,07,48,44,39,07,1518073895,1518110842
1518076125,9.765618,0,5,0.3,0,0.012508759,2018,01,08,07,48,45,39,07,1518073895,1518110842
1518076126,9.699166,0,5,0.29,0,0.012518457,2018,01,08,07,48,46,39,07,1518073895,1518110842
1518076127,9.668699,0,5,0.3,0,0.012528125999999999,2018,01,08,07,48,47,39,07,1518073895,1518110842
1518076128,9.703705000000001,0,5,0.29,0,0.01253783,2018,01,08,07,48,48,39,07,1518073895,1518110842
1518076129,9.737248,0,5,0.3,0,0.012547566,2018,01,08,07,48,49,39,07,1518073895,1518110842
1518076130,9.798119999999999,0,5,0.3,0,0.012557365,2018,01,08,07,48,50,39,07,1518073895,1518110842
1518076131,9.800165,0,5,0.3,0,0.012567166000000001,2018,01,08,07,48,51,39,07,1518073895,1518110842
1518076132,9.813930000000001,0,5,0.3,0,0.01257698,2018,01,08,07,48,52,39,07,1518073895,1518110842
1518076133,9.768904,0,5,0.29,0,0.012586748,2018,01,08,07,48,53,39,07,1518073895,1518110842
1518076134,9.810845,0,5,0.3,0,0.012596559,2018,01,08,07,48,54,39,07,1518073895,1518110842
1518076135,9.810936,0,5,0.31,0,0.01260637,2018,01,08,07,48,55,39,07,1518073895,1518110842
1518076136,9.798451,0,5,0.3,0,0.012616167999999999,2018,01,08,07,48,56,39,07,1518073895,1518110842
1518076137,9.825441,0,5,0.3,0,0.012625992999999999,2018,01,08,07,48,57,39,07,1518073895,1518110842
1518076138,9.813423,0,5,0.3,0,0.012635806,2018,01,08,07,48,58,39,07,1518073895,1518110842
1518076139,9.837558,0,5,0.31,0,0.012645644000000001,2018,01,08,07,48,59,39,07,1518073895,1518110842
1518076140,9.899056,0,5,0.3,0,0.012655543,2018,01,08,07,49,00,39,07,1518073895,1518110842
1518076141,9.860728,0,5,0.3,0,0.012665404,2018,01,08,07,49,01,39,07,1518073895,1518110842
1518076142,9.887883,0,5,0.3,0,0.012675292,2018,01,08,07,49,02,39,07,1518073895,1518110842
1518076143,9.879099,0,5,0.31,0,0.012685171,2018,01,08,07,49,03,39,07,1518073895,1518110842
1518076144,9.920846000000001,0,5,0.3,0,0.012695091,2018,01,08,07,49,04,39,07,1518073895,1518110842
1518076145,9.895744,0,5,0.3,0,0.012704987,2018,01,08,07,49,05,39,07,1518073895,1518110842
1518076146,9.933968,0,5,0.3,0,0.012714922,2018,01,08,07,49,06,39,07,1518073895,1518110842
1518076147,9.978844,0,5,0.3,0,0.012724901,2018,01,08,07,49,07,39,07,1518073895,1518110842
1518076148,9.914867,0,5,0.3,0,0.012734816,2018,01,08,07,49,08,39,07,1518073895,1518110842
1518076149,9.936039,0,5,0.3,0,0.012744752,2018,01,08,07,49,09,39,07,1518073895,1518110842
1518076150,9.9268,0,5,0.3,0,0.012754679,2018,01,08,07,49,10,39,07,1518073895,1518110842
1518076151,9.990217,0,5,0.3,0,0.012764669000000001,2018,01,08,07,49,11,39,07,1518073895,1518110842
1518076152,10.006325,0,5,0.29,0,0.012774675,2018,01,08,07,49,12,39,07,1518073895,1518110842
1518076153,9.990912,0,5,0.29,0,0.012784666,2018,01,08,07,49,13,39,07,1518073895,1518110842
1518076154,10.000473,0,5,0.3,0,0.012794667,2018,01,08,07,49,14,39,07,1518073895,1518110842
1518076155,10.012478999999999,0,5,0.29,0,0.01280468,2018,01,08,07,49,15,39,07,1518073895,1518110842
1518076156,9.997739,0,5,0.3,0,0.012814677,2018,01,08,07,49,16,39,07,1518073895,1518110842
1518076157,10.03278,0,5,0.29,0,0.012824710000000001,2018,01,08,07,49,17,39,07,1518073895,1518110842
1518076158,10.09142,0,5,0.29,0,0.012834802000000001,2018,01,08,07,49,18,39,07,1518073895,1518110842
1518076159,10.107794,0,5,0.3,0,0.012844910000000001,2018,01,08,07,49,19,39,07,1518073895,1518110842
1518076160,10.120755,0,5,0.3,0,0.01285503,2018,01,08,07,49,20,39,07,1518073895,1518110842
1518076161,10.125396,0,5,0.3,0,0.012865155999999999,2018,01,08,07,49,21,39,07,1518073895,1518110842
1518076162,10.115644,0,5,0.3,0,0.012875272,2018,01,08,07,49,22,39,07,1518073895,1518110842
1518076163,10.138002,0,5,0.3,0,0.01288541,2018,01,08,07,49,23,39,07,1518073895,1518110842
1518076164,10.120071000000001,0,5,0.3,0,0.01289553,2018,01,08,07,49,24,39,07,1518073895,1518110842
1518076165,10.068564,0,5,0.3,0,0.012905597999999999,2018,01,08,07,49,25,39,07,1518073895,1518110842
1518076166,10.137965,0,5,0.3,0,0.012915737,2018,01,08,07,49,26,39,07,1518073895,1518110842
1518076167,10.14826,0,5,0.36,0,0.012925886,2018,01,08,07,49,27,39,07,1518073895,1518110842
1518076168,10.160706,0,5,0.3,0,0.012936046000000001,2018,01,08,07,49,28,39,07,1518073895,1518110842
1518076169,10.171308999999999,0,5,0.3,0,0.012946217,2018,01,08,07,49,29,39,07,1518073895,1518110842
1518076170,10.168266000000001,0,5,0.3,0,0.012956385,2018,01,08,07,49,30,39,07,1518073895,1518110842
1518076171,10.210325,0,5,0.3,0,0.012966595,2018,01,08,07,49,31,39,07,1518073895,1518110842
1518076172,10.179139,0,5,0.29,0,0.012976775,2018,01,08,07,49,32,39,07,1518073895,1518110842
1518076173,10.176098,0,5,0.3,0,0.012986952000000001,2018,01,08,07,49,33,39,07,1518073895,1518110842
1518076174,10.221295,0,5,0.29,0,0.012997172999999999,2018,01,08,07,49,34,39,07,1518073895,1518110842
1518076175,10.201392,0,5,0.3,0,0.013007374,2018,01,08,07,49,35,39,07,1518073895,1518110842
1518076176,10.214527,0,5,0.3,0,0.013017589,2018,01,08,07,49,36,39,07,1518073895,1518110842
1518076177,10.191063,0,5,0.29,0,0.013027780000000001,2018,01,08,07,49,37,39,07,1518073895,1518110842
1518076178,10.217734,0,5,0.3,0,0.013037998,2018,01,08,07,49,38,39,07,1518073895,1518110842
1518076179,10.249409,0,5,0.29,0,0.013048248,2018,01,08,07,49,39,39,07,1518073895,1518110842
1518076180,10.265279,0,5,0.3,0,0.013058513,2018,01,08,07,49,40,39,07,1518073895,1518110842
1518076181,10.265399,0,5,0.29,0,0.013068777,2018,01,08,07,49,41,39,07,1518073895,1518110842
1518076182,10.256064,0,5,0.3,0,0.013079034,2018,01,08,07,49,42,39,07,1518073895,1518110842
1518076183,10.237927,0,5,0.3,0,0.013089271000000001,2018,01,08,07,49,43,39,07,1518073895,1518110842
1518076184,10.258391,0,5,0.3,0,0.01309953,2018,01,08,07,49,44,39,07,1518073895,1518110842
1518076185,10.289474,0,5,0.3,0,0.013109819,2018,01,08,07,49,45,39,07,1518073895,1518110842
1518076186,10.31753,0,5,0.31,0,0.013120136,2018,01,08,07,49,46,39,07,1518073895,1518110842
1518076187,10.390784,0,5,0.3,0,0.013130527,2018,01,08,07,49,47,39,07,1518073895,1518110842
1518076188,10.400257,0,5,0.3,0,0.013140926999999998,2018,01,08,07,49,48,39,07,1518073895,1518110842
1518076189,10.390266,0,5,0.31,0,0.013151317000000001,2018,01,08,07,49,49,39,07,1518073895,1518110842
1518076190,10.384273,0,5,0.3,0,0.013161701999999999,2018,01,08,07,49,50,39,07,1518073895,1518110842
1518076191,10.421426,0,5,0.3,0,0.013172122,2018,01,08,07,49,51,39,07,1518073895,1518110842
1518076192,10.412372999999999,0,5,0.31,0,0.013182534,2018,01,08,07,49,52,39,07,1518073895,1518110842
1518076193,10.397538,0,5,0.3,0,0.013192932999999999,2018,01,08,07,49,53,39,07,1518073895,1518110842
1518076194,10.426252,0,5,0.3,0,0.013203357999999998,2018,01,08,07,49,54,39,07,1518073895,1518110842
1518076195,10.468555,0,5,0.29,0,0.013213827,2018,01,08,07,49,55,39,07,1518073895,1518110842
