T,L,LL,R,E,D,DLI,Year,Month,Day,Hour,Minute,Second,Day365,Hour24,Sunrise,Sunset
1518078327,22.386691,0,5,0.33,0,0.045690790999999994,2018,01,08,08,25,27,39,08,1518073895,1518110842
1518078328,22.421756,0,5,0.33,0,0.045713213,2018,01,08,08,25,28,39,08,1518073895,1518110842
1518078329,22.479953,0,5,0.33,0,0.045735690999999995,2018,01,08,08,25,29,39,08,1518073895,1518110842
1518078330,22.496294,0,5,0.33,0,0.045758188,2018,01,08,08,25,30,39,08,1518073895,1518110842
1518078331,22.524677,0,5,0.33,0,0.045780709,2018,01,08,08,25,31,39,08,1518073895,1518110842
1518078332,22.541708,0,5,0.33,0,0.045803253,2018,01,08,08,25,32,39,08,1518073895,1518110842
1518078333,22.570508,0,5,0.33,0,0.045825825,2018,01,08,08,25,33,39,08,1518073895,1518110842
1518078334,22.598405,0,5,0.33,0,0.045848422,2018,01,08,08,25,34,39,08,1518073895,1518110842
1518078335,22.60718,0,5,0.33,0,0.045871031,2018,01,08,08,25,35,39,08,1518073895,1518110842
1518078336,22.612442,0,5,0.33,0,0.045893644,2018,01,08,08,25,36,39,08,1518073895,1518110842
1518078337,22.66603,0,5,0.34,0,0.045916306,2018,01,08,08,25,37,39,08,1518073895,1518110842
1518078338,22.650408,0,5,0.33,0,0.045938956,2018,01,08,08,25,38,39,08,1518073895,1518110842
1518078339,22.664923,0,5,0.33,0,0.045961622,2018,01,08,08,25,39,39,08,1518073895,1518110842
1518078340,22.676282999999998,0,5,0.33,0,0.045984297,2018,01,08,08,25,40,39,08,1518073895,1518110842
1518078341,22.677794,0,5,0.33,0,0.046006978000000004,2018,01,08,08,25,41,39,08,1518073895,1518110842
1518078342,22.662773,0,5,0.33,0,0.046029638,2018,01,08,08,25,42,39,08,1518073895,1518110842
1518078343,22.693576999999998,0,5,0.33,0,0.046052334,2018,01,08,08,25,43,39,08,1518073895,1518110842
1518078344,22.704094,0,5,0.33,0,0.046075038,2018,01,08,08,25,44,39,08,1518073895,1518110842
1518078345,22.728984,0,5,0.33,0,0.046097766,2018,01,08,08,25,45,39,08,1518073895,1518110842
1518078346,22.725341,0,5,0.33,0,0.046120491,2018,01,08,08,25,46,39,08,1518073895,1518110842
1518078347,22.755003,0,5,0.33,0,0.046143244,2018,01,08,08,25,47,39,08,1518073895,1518110842
