T,L,LL,R,E,D,DLI,Year,Month,Day,Hour,Minute,Second,Day365,Hour24,Sunrise,Sunset
1514563618,1.0395,0,0,0.49,126,0.001163229,2017,11,29,16,06,58,363,16,1514532761,1514565662
1514563619,1.023423,0,0,0.47,126,0.001164253,2017,11,29,16,06,59,363,16,1514532761,1514565662
1514563620,1.013776,0,0,0.48,126,0.001165267,2017,11,29,16,07,00,363,16,1514532761,1514565662
1514563621,1.036337,0,0,0.48,126,0.001166303,2017,11,29,16,07,01,363,16,1514532761,1514565662
1514563622,0.9960110000000001,0,0,0.49,126,0.001167299,2017,11,29,16,07,02,363,16,1514532761,1514565662
1514563623,1.014338,0,0,0.5,126,0.0011683129999999998,2017,11,29,16,07,03,363,16,1514532761,1514565662
1514563624,1.056519,0,0,0.49,126,0.00116937,2017,11,29,16,07,04,363,16,1514532761,1514565662
1514563625,1.064818,0,0,0.47,126,0.001170435,2017,11,29,16,07,05,363,16,1514532761,1514565662
1514563626,1.061293,0,0,0.5,126,0.001171496,2017,11,29,16,07,06,363,16,1514532761,1514565662
1514563627,1.0620120000000002,0,0,0.49,126,0.001172558,2017,11,29,16,07,07,363,16,1514532761,1514565662
1514563628,1.065279,0,0,0.5,126,0.001173623,2017,11,29,16,07,08,363,16,1514532761,1514565662
1514563629,1.036055,0,0,0.49,126,0.001174659,2017,11,29,16,07,09,363,16,1514532761,1514565662
1514563630,1.012851,0,0,0.49,126,0.001175672,2017,11,29,16,07,10,363,16,1514532761,1514565662
1514563631,1.015938,0,0,0.49,126,0.001176688,2017,11,29,16,07,11,363,16,1514532761,1514565662
1514563632,1.037634,0,0,0.49,126,0.001177726,2017,11,29,16,07,12,363,16,1514532761,1514565662
1514563633,1.027973,0,0,0.5,126,0.0011787540000000002,2017,11,29,16,07,13,363,16,1514532761,1514565662
1514563634,1.013671,0,0,0.5,126,0.001179767,2017,11,29,16,07,14,363,16,1514532761,1514565662
1514563635,1.00509,0,0,0.51,126,0.0011807719999999999,2017,11,29,16,07,15,363,16,1514532761,1514565662
1514563636,1.019786,0,0,0.51,126,0.001181792,2017,11,29,16,07,16,363,16,1514532761,1514565662
1514563637,1.014429,0,0,0.49,126,0.001182807,2017,11,29,16,07,17,363,16,1514532761,1514565662
1514563638,0.9970399999999999,0,0,0.5,126,0.001183804,2017,11,29,16,07,18,363,16,1514532761,1514565662
1514563639,1.014956,0,0,0.48,126,0.0011848190000000001,2017,11,29,16,07,19,363,16,1514532761,1514565662
1514563640,1.031376,0,0,0.52,126,0.00118585,2017,11,29,16,07,20,363,16,1514532761,1514565662
1514563641,1.052567,0,0,0.51,126,0.001186902,2017,11,29,16,07,21,363,16,1514532761,1514565662
1514563642,1.0312629999999998,0,0,0.49,126,0.001187934,2017,11,29,16,07,22,363,16,1514532761,1514565662
1514563643,1.049664,0,0,0.52,126,0.001188983,2017,11,29,16,07,23,363,16,1514532761,1514565662
1514563644,1.021016,0,0,0.5,126,0.0011900040000000001,2017,11,29,16,07,24,363,16,1514532761,1514565662
1514563645,1.029342,0,0,0.5,126,0.001191034,2017,11,29,16,07,25,363,16,1514532761,1514565662
1514563646,1.0315020000000001,0,0,0.48,126,0.001192065,2017,11,29,16,07,26,363,16,1514532761,1514565662
1514563647,0.98177,0,0,0.52,126,0.001193047,2017,11,29,16,07,27,363,16,1514532761,1514565662
1514563648,1.002959,0,0,0.5,126,0.00119405,2017,11,29,16,07,28,363,16,1514532761,1514565662
1514563649,1.035517,0,0,0.5,126,0.001195085,2017,11,29,16,07,29,363,16,1514532761,1514565662
1514563650,1.026702,0,0,0.51,126,0.001196112,2017,11,29,16,07,30,363,16,1514532761,1514565662
1514563651,0.993065,0,0,0.53,126,0.001197105,2017,11,29,16,07,31,363,16,1514532761,1514565662
1514563652,1.04659,0,0,0.47,126,0.001198152,2017,11,29,16,07,32,363,16,1514532761,1514565662
1514563653,1.044686,0,0,0.51,126,0.0011991959999999998,2017,11,29,16,07,33,363,16,1514532761,1514565662
1514563654,1.057718,0,0,0.5,126,0.001200254,2017,11,29,16,07,34,363,16,1514532761,1514565662
1514563655,1.040023,0,0,0.49,126,0.001201294,2017,11,29,16,07,35,363,16,1514532761,1514565662
1514563656,1.026571,0,0,0.48,126,0.001202321,2017,11,29,16,07,36,363,16,1514532761,1514565662
1514563657,1.015665,0,0,0.47,126,0.0012033360000000002,2017,11,29,16,07,37,363,16,1514532761,1514565662
1514563658,1.06582,0,0,0.48,126,0.001204402,2017,11,29,16,07,38,363,16,1514532761,1514565662
1514563659,1.056224,0,0,0.5,126,0.001205458,2017,11,29,16,07,39,363,16,1514532761,1514565662
1514563660,1.050466,0,0,0.5,126,0.001206509,2017,11,29,16,07,40,363,16,1514532761,1514565662
1514563661,1.021498,0,0,0.49,126,0.0012075299999999998,2017,11,29,16,07,41,363,16,1514532761,1514565662
1514563662,1.0239610000000001,0,0,0.49,126,0.0012085540000000001,2017,11,29,16,07,42,363,16,1514532761,1514565662
1514563663,1.033943,0,0,0.5,126,0.001209588,2017,11,29,16,07,43,363,16,1514532761,1514565662
1514563664,1.039933,0,0,0.51,126,0.001210628,2017,11,29,16,07,44,363,16,1514532761,1514565662
1514563665,1.0180120000000001,0,0,0.51,126,0.0012116459999999998,2017,11,29,16,07,45,363,16,1514532761,1514565662
1514563666,1.024705,0,0,0.51,126,0.001212671,2017,11,29,16,07,46,363,16,1514532761,1514565662
1514563667,1.040059,0,0,0.5,126,0.0012137110000000001,2017,11,29,16,07,47,363,16,1514532761,1514565662
1514563668,1.057777,0,0,0.5,126,0.001214769,2017,11,29,16,07,48,363,16,1514532761,1514565662
1514563669,1.059903,0,0,0.49,126,0.001215829,2017,11,29,16,07,49,363,16,1514532761,1514565662
1514563670,1.0441690000000001,0,0,0.5,126,0.001216873,2017,11,29,16,07,50,363,16,1514532761,1514565662
1514563671,1.040398,0,0,0.5,126,0.001217913,2017,11,29,16,07,51,363,16,1514532761,1514565662
1514563672,1.0409709999999999,0,0,0.49,126,0.0012189540000000002,2017,11,29,16,07,52,363,16,1514532761,1514565662
1514563673,1.0356450000000001,0,0,0.47,126,0.00121999,2017,11,29,16,07,53,363,16,1514532761,1514565662
1514563674,1.0437889999999999,0,0,0.49,126,0.001221033,2017,11,29,16,07,54,363,16,1514532761,1514565662
1514563675,1.025996,0,0,0.5,126,0.001222059,2017,11,29,16,07,55,363,16,1514532761,1514565662
1514563676,1.037999,0,0,0.47,126,0.001223097,2017,11,29,16,07,56,363,16,1514532761,1514565662
1514563677,1.053706,0,0,0.49,126,0.001224151,2017,11,29,16,07,57,363,16,1514532761,1514565662
1514563678,1.0688,0,0,0.49,125,0.0012252200000000002,2017,11,29,16,07,58,363,16,1514532761,1514565662
1514563679,1.063682,0,0,0.52,126,0.001226284,2017,11,29,16,07,59,363,16,1514532761,1514565662
1514563680,1.054941,0,0,0.5,126,0.001227339,2017,11,29,16,08,00,363,16,1514532761,1514565662
1514563681,1.0752110000000001,0,0,0.5,126,0.001228414,2017,11,29,16,08,01,363,16,1514532761,1514565662
1514563682,1.078868,0,0,0.48,126,0.0012294930000000001,2017,11,29,16,08,02,363,16,1514532761,1514565662
1514563683,1.058383,0,0,0.5,126,0.001230551,2017,11,29,16,08,03,363,16,1514532761,1514565662
1514563684,1.068771,0,0,0.49,126,0.0012316200000000001,2017,11,29,16,08,04,363,16,1514532761,1514565662
1514563685,1.021141,0,0,0.49,126,0.001232641,2017,11,29,16,08,05,363,16,1514532761,1514565662
1514563686,1.009572,0,0,0.51,126,0.00123365,2017,11,29,16,08,06,363,16,1514532761,1514565662
1514563687,1.028145,0,0,0.52,126,0.001234679,2017,11,29,16,08,07,363,16,1514532761,1514565662
1514563688,1.036454,0,0,0.49,126,0.0012357149999999999,2017,11,29,16,08,08,363,16,1514532761,1514565662
1514563689,1.01876,0,0,0.51,126,0.001236734,2017,11,29,16,08,09,363,16,1514532761,1514565662
1514563690,1.022318,0,0,0.49,126,0.001237756,2017,11,29,16,08,10,363,16,1514532761,1514565662
1514563691,1.044297,0,0,0.51,126,0.0012388,2017,11,29,16,08,11,363,16,1514532761,1514565662
1514563692,1.046145,0,0,0.5,126,0.0012398469999999999,2017,11,29,16,08,12,363,16,1514532761,1514565662
1514563693,1.030245,0,0,0.48,126,0.001240877,2017,11,29,16,08,13,363,16,1514532761,1514565662
1514563694,1.049053,0,0,0.5,126,0.001241926,2017,11,29,16,08,14,363,16,1514532761,1514565662
1514563695,1.063174,0,0,0.5,126,0.001242989,2017,11,29,16,08,15,363,16,1514532761,1514565662
1514563696,1.068811,0,0,0.49,126,0.001244058,2017,11,29,16,08,16,363,16,1514532761,1514565662
1514563697,1.055183,0,0,0.51,126,0.001245113,2017,11,29,16,08,17,363,16,1514532761,1514565662
1514563698,1.038502,0,0,0.49,126,0.001246152,2017,11,29,16,08,18,363,16,1514532761,1514565662
1514563699,1.036999,0,0,0.47,126,0.001247189,2017,11,29,16,08,19,363,16,1514532761,1514565662
1514563700,1.0446010000000001,0,0,0.48,126,0.001248233,2017,11,29,16,08,20,363,16,1514532761,1514565662
1514563701,1.0803459999999998,0,0,0.51,126,0.0012493139999999998,2017,11,29,16,08,21,363,16,1514532761,1514565662
1514563702,1.0621049999999999,0,0,0.5,126,0.001250376,2017,11,29,16,08,22,363,16,1514532761,1514565662
1514563703,1.073839,0,0,0.49,126,0.001251449,2017,11,29,16,08,23,363,16,1514532761,1514565662
1514563704,1.055366,0,0,0.51,126,0.001252505,2017,11,29,16,08,24,363,16,1514532761,1514565662
1514563705,1.055621,0,0,0.5,126,0.001253561,2017,11,29,16,08,25,363,16,1514532761,1514565662
1514563706,1.061445,0,0,0.51,126,0.001254622,2017,11,29,16,08,26,363,16,1514532761,1514565662
1514563707,1.039424,0,0,0.49,126,0.001255662,2017,11,29,16,08,27,363,16,1514532761,1514565662
1514563708,1.054561,0,0,0.49,126,0.001256716,2017,11,29,16,08,28,363,16,1514532761,1514565662
1514563709,1.066478,0,0,0.49,126,0.001257783,2017,11,29,16,08,29,363,16,1514532761,1514565662
1514563710,1.050949,0,0,0.5,126,0.001258834,2017,11,29,16,08,30,363,16,1514532761,1514565662
1514563711,1.0331270000000001,0,0,0.47,125,0.001259867,2017,11,29,16,08,31,363,16,1514532761,1514565662
1514563712,1.0110940000000002,0,0,0.48,126,0.001260878,2017,11,29,16,08,32,363,16,1514532761,1514565662
1514563713,1.0262229999999999,0,0,0.47,126,0.001261904,2017,11,29,16,08,33,363,16,1514532761,1514565662
1514563714,1.0409709999999999,0,0,0.5,126,0.0012629450000000001,2017,11,29,16,08,34,363,16,1514532761,1514565662
1514563715,1.072498,0,0,0.48,126,0.001264017,2017,11,29,16,08,35,363,16,1514532761,1514565662
1514563716,1.065901,0,0,0.51,126,0.001265083,2017,11,29,16,08,36,363,16,1514532761,1514565662
1514563717,1.059107,0,0,0.49,126,0.001266142,2017,11,29,16,08,37,363,16,1514532761,1514565662
1514563718,1.040857,0,0,0.49,126,0.001267183,2017,11,29,16,08,38,363,16,1514532761,1514565662
1514563719,1.049751,0,0,0.49,126,0.001268233,2017,11,29,16,08,39,363,16,1514532761,1514565662
1514563720,1.083436,0,0,0.49,126,0.001269317,2017,11,29,16,08,40,363,16,1514532761,1514565662
1514563721,1.086638,0,0,0.49,126,0.001270403,2017,11,29,16,08,41,363,16,1514532761,1514565662
1514563722,1.0743850000000001,0,0,0.51,126,0.0012714780000000001,2017,11,29,16,08,42,363,16,1514532761,1514565662
1514563723,1.069868,0,0,0.49,126,0.001272547,2017,11,29,16,08,43,363,16,1514532761,1514565662
1514563724,1.092671,0,0,0.49,126,0.00127364,2017,11,29,16,08,44,363,16,1514532761,1514565662
1514563725,1.05816,0,0,0.49,126,0.0012746979999999999,2017,11,29,16,08,45,363,16,1514532761,1514565662
1514563726,1.003435,0,0,0.53,126,0.001275702,2017,11,29,16,08,46,363,16,1514532761,1514565662
1514563727,1.027297,0,0,0.5,126,0.001276729,2017,11,29,16,08,47,363,16,1514532761,1514565662
1514563728,1.0529549999999999,0,0,0.5,126,0.0012777819999999999,2017,11,29,16,08,48,363,16,1514532761,1514565662
1514563729,1.04,0,0,0.49,126,0.001278822,2017,11,29,16,08,49,363,16,1514532761,1514565662
1514563730,1.029392,0,0,0.51,126,0.001279851,2017,11,29,16,08,50,363,16,1514532761,1514565662
1514563731,1.031533,0,0,0.51,126,0.001280883,2017,11,29,16,08,51,363,16,1514532761,1514565662
1514563732,1.038486,0,0,0.5,126,0.0012819209999999999,2017,11,29,16,08,52,363,16,1514532761,1514565662
1514563733,1.025649,0,0,0.47,126,0.001282947,2017,11,29,16,08,53,363,16,1514532761,1514565662
1514563734,1.009442,0,0,0.51,126,0.001283956,2017,11,29,16,08,54,363,16,1514532761,1514565662
1514563735,1.013893,0,0,0.5,126,0.00128497,2017,11,29,16,08,55,363,16,1514532761,1514565662
1514563736,1.036407,0,0,0.48,126,0.001286007,2017,11,29,16,08,56,363,16,1514532761,1514565662
1514563737,1.049916,0,0,0.5,126,0.0012870569999999999,2017,11,29,16,08,57,363,16,1514532761,1514565662
1514563738,1.041012,0,0,0.5,126,0.0012880979999999999,2017,11,29,16,08,58,363,16,1514532761,1514565662
1514563739,1.041339,0,0,0.48,126,0.001289139,2017,11,29,16,08,59,363,16,1514532761,1514565662
1514563740,1.04437,0,0,0.52,126,0.001290183,2017,11,29,16,09,00,363,16,1514532761,1514565662
1514563741,1.0631979999999999,0,0,0.5,126,0.001291247,2017,11,29,16,09,01,363,16,1514532761,1514565662
1514563742,1.026302,0,0,0.48,126,0.001292273,2017,11,29,16,09,02,363,16,1514532761,1514565662
1514563743,1.049523,0,0,0.48,126,0.001293322,2017,11,29,16,09,03,363,16,1514532761,1514565662
1514563744,1.029436,0,0,0.51,126,0.0012943520000000001,2017,11,29,16,09,04,363,16,1514532761,1514565662
1514563745,1.059908,0,0,0.49,126,0.0012954120000000001,2017,11,29,16,09,05,363,16,1514532761,1514565662
1514563746,1.0413370000000002,0,0,0.49,126,0.0012964530000000001,2017,11,29,16,09,06,363,16,1514532761,1514565662
1514563747,1.030195,0,0,0.47,126,0.001297483,2017,11,29,16,09,07,363,16,1514532761,1514565662
1514563748,1.023509,0,0,0.5,126,0.001298507,2017,11,29,16,09,08,363,16,1514532761,1514565662
1514563749,1.033672,0,0,0.5,126,0.001299541,2017,11,29,16,09,09,363,16,1514532761,1514565662
1514563750,1.048275,0,0,0.49,126,0.001300589,2017,11,29,16,09,10,363,16,1514532761,1514565662
1514563751,1.096725,0,0,0.48,126,0.001301686,2017,11,29,16,09,11,363,16,1514532761,1514565662
1514563752,1.046418,0,0,0.53,126,0.001302732,2017,11,29,16,09,12,363,16,1514532761,1514565662
1514563753,1.019069,0,0,0.48,126,0.0013037510000000001,2017,11,29,16,09,13,363,16,1514532761,1514565662
1514563754,1.0253379999999999,0,0,0.49,126,0.001304777,2017,11,29,16,09,14,363,16,1514532761,1514565662
1514563755,1.043275,0,0,0.5,126,0.00130582,2017,11,29,16,09,15,363,16,1514532761,1514565662
1514563756,0.994503,0,0,0.48,126,0.001306814,2017,11,29,16,09,16,363,16,1514532761,1514565662
1514563757,1.013434,0,0,0.49,126,0.001307828,2017,11,29,16,09,17,363,16,1514532761,1514565662
1514563758,1.010618,0,0,0.51,126,0.0013088379999999999,2017,11,29,16,09,18,363,16,1514532761,1514565662
1514563759,1.020268,0,0,0.5,126,0.001309859,2017,11,29,16,09,19,363,16,1514532761,1514565662
1514563760,1.045902,0,0,0.5,126,0.001310904,2017,11,29,16,09,20,363,16,1514532761,1514565662
1514563761,1.072622,0,0,0.49,126,0.001311977,2017,11,29,16,09,21,363,16,1514532761,1514565662
1514563762,1.023452,0,0,0.5,126,0.001313001,2017,11,29,16,09,22,363,16,1514532761,1514565662
1514563763,1.016628,0,0,0.49,126,0.001314017,2017,11,29,16,09,23,363,16,1514532761,1514565662
1514563764,1.021039,0,0,0.51,126,0.001315038,2017,11,29,16,09,24,363,16,1514532761,1514565662
1514563765,1.029356,0,0,0.51,126,0.001316068,2017,11,29,16,09,25,363,16,1514532761,1514565662
1514563766,1.020171,0,0,0.52,126,0.001317088,2017,11,29,16,09,26,363,16,1514532761,1514565662
1514563767,1.0486790000000001,0,0,0.49,126,0.0013181360000000001,2017,11,29,16,09,27,363,16,1514532761,1514565662
1514563768,1.062949,0,0,0.49,126,0.001319199,2017,11,29,16,09,28,363,16,1514532761,1514565662
1514563769,1.045996,0,0,0.49,126,0.001320245,2017,11,29,16,09,29,363,16,1514532761,1514565662
1514563770,1.035825,0,0,0.5,126,0.0013212809999999999,2017,11,29,16,09,30,363,16,1514532761,1514565662
1514563771,1.032557,0,0,0.48,126,0.001322314,2017,11,29,16,09,31,363,16,1514532761,1514565662
1514563772,1.056111,0,0,0.49,126,0.0013233700000000001,2017,11,29,16,09,32,363,16,1514532761,1514565662
1514563773,1.027719,0,0,0.49,126,0.0013243979999999999,2017,11,29,16,09,33,363,16,1514532761,1514565662
1514563774,1.0333629999999998,0,0,0.49,126,0.001325431,2017,11,29,16,09,34,363,16,1514532761,1514565662
1514563775,1.04809,0,0,0.49,126,0.001326479,2017,11,29,16,09,35,363,16,1514532761,1514565662
1514563776,1.05976,0,0,0.49,126,0.001327539,2017,11,29,16,09,36,363,16,1514532761,1514565662
1514563777,1.046918,0,0,0.5,126,0.001328586,2017,11,29,16,09,37,363,16,1514532761,1514565662
1514563778,1.033543,0,0,0.51,126,0.001329619,2017,11,29,16,09,38,363,16,1514532761,1514565662
1514563779,1.036858,0,0,0.51,126,0.001330656,2017,11,29,16,09,39,363,16,1514532761,1514565662
1514563780,1.047351,0,0,0.5,126,0.0013317040000000002,2017,11,29,16,09,40,363,16,1514532761,1514565662
1514563781,1.013959,0,0,0.5,126,0.001332718,2017,11,29,16,09,41,363,16,1514532761,1514565662
1514563782,1.039282,0,0,0.51,126,0.0013337569999999999,2017,11,29,16,09,42,363,16,1514532761,1514565662
1514563783,1.051641,0,0,0.49,126,0.001334809,2017,11,29,16,09,43,363,16,1514532761,1514565662
1514563784,1.064726,0,0,0.52,126,0.001335873,2017,11,29,16,09,44,363,16,1514532761,1514565662
1514563785,1.0924209999999999,0,0,0.5,126,0.001336966,2017,11,29,16,09,45,363,16,1514532761,1514565662
1514563786,1.123213,0,0,0.51,126,0.001338089,2017,11,29,16,09,46,363,16,1514532761,1514565662
1514563787,1.09633,0,0,0.51,126,0.0013391850000000001,2017,11,29,16,09,47,363,16,1514532761,1514565662
1514563788,1.066025,0,0,0.51,126,0.001340251,2017,11,29,16,09,48,363,16,1514532761,1514565662
1514563789,1.062017,0,0,0.48,126,0.001341313,2017,11,29,16,09,49,363,16,1514532761,1514565662
1514563790,1.059612,0,0,0.51,126,0.001342373,2017,11,29,16,09,50,363,16,1514532761,1514565662
1514563791,1.02415,0,0,0.51,126,0.0013433969999999999,2017,11,29,16,09,51,363,16,1514532761,1514565662
1514563792,1.0142120000000001,0,0,0.5,126,0.001344411,2017,11,29,16,09,52,363,16,1514532761,1514565662
1514563793,1.011085,0,0,0.5,126,0.001345422,2017,11,29,16,09,53,363,16,1514532761,1514565662
1514563794,1.060237,0,0,0.49,126,0.001346483,2017,11,29,16,09,54,363,16,1514532761,1514565662
1514563795,1.0585440000000002,0,0,0.5,126,0.001347541,2017,11,29,16,09,55,363,16,1514532761,1514565662
1514563796,1.0631979999999999,0,0,0.49,126,0.001348604,2017,11,29,16,09,56,363,16,1514532761,1514565662
1514563797,1.063156,0,0,0.51,126,0.001349667,2017,11,29,16,09,57,363,16,1514532761,1514565662
1514563798,1.0688,0,0,0.51,126,0.001350736,2017,11,29,16,09,58,363,16,1514532761,1514565662
1514563799,1.063682,0,0,0.5,126,0.0013518,2017,11,29,16,09,59,363,16,1514532761,1514565662
1514563800,1.035097,0,0,0.52,126,0.001352835,2017,11,29,16,10,00,363,16,1514532761,1514565662
1514563801,1.054799,0,0,0.52,126,0.00135389,2017,11,29,16,10,01,363,16,1514532761,1514565662
1514563802,1.049612,0,0,0.51,126,0.0013549389999999999,2017,11,29,16,10,02,363,16,1514532761,1514565662
1514563803,1.046499,0,0,0.51,126,0.001355986,2017,11,29,16,10,03,363,16,1514532761,1514565662
1514563804,1.050301,0,0,0.52,126,0.001357036,2017,11,29,16,10,04,363,16,1514532761,1514565662
1514563805,1.046913,0,0,0.49,126,0.001358083,2017,11,29,16,10,05,363,16,1514532761,1514565662
1514563806,1.047715,0,0,0.51,126,0.001359131,2017,11,29,16,10,06,363,16,1514532761,1514565662
1514563807,1.0595350000000001,0,0,0.53,126,0.00136019,2017,11,29,16,10,07,363,16,1514532761,1514565662
1514563808,1.032609,0,0,0.49,126,0.001361223,2017,11,29,16,10,08,363,16,1514532761,1514565662
1514563809,1.024958,0,0,0.54,126,0.001362248,2017,11,29,16,10,09,363,16,1514532761,1514565662
1514563810,1.037376,0,0,0.51,126,0.001363285,2017,11,29,16,10,10,363,16,1514532761,1514565662
1514563811,1.073177,0,0,0.5,126,0.001364358,2017,11,29,16,10,11,363,16,1514532761,1514565662
1514563812,1.057803,0,0,0.52,126,0.001365416,2017,11,29,16,10,12,363,16,1514532761,1514565662
1514563813,1.057084,0,0,0.49,126,0.001366473,2017,11,29,16,10,13,363,16,1514532761,1514565662
1514563814,1.0169629999999998,0,0,0.49,126,0.00136749,2017,11,29,16,10,14,363,16,1514532761,1514565662
1514563815,1.055259,0,0,0.53,126,0.001368546,2017,11,29,16,10,15,363,16,1514532761,1514565662
1514563816,1.010199,0,0,0.5,126,0.0013695559999999999,2017,11,29,16,10,16,363,16,1514532761,1514565662
1514563817,1.037026,0,0,0.51,126,0.001370593,2017,11,29,16,10,17,363,16,1514532761,1514565662
1514563818,1.0332780000000001,0,0,0.52,125,0.001371626,2017,11,29,16,10,18,363,16,1514532761,1514565662
1514563819,1.050873,0,0,0.51,126,0.001372677,2017,11,29,16,10,19,363,16,1514532761,1514565662
1514563820,1.0841100000000001,0,0,0.48,126,0.001373761,2017,11,29,16,10,20,363,16,1514532761,1514565662
1514563821,1.041684,0,0,0.52,126,0.001374803,2017,11,29,16,10,21,363,16,1514532761,1514565662
1514563822,1.050247,0,0,0.51,126,0.001375853,2017,11,29,16,10,22,363,16,1514532761,1514565662
1514563823,1.04688,0,0,0.49,126,0.0013769,2017,11,29,16,10,23,363,16,1514532761,1514565662
1514563824,1.0448600000000001,0,0,0.5,126,0.001377945,2017,11,29,16,10,24,363,16,1514532761,1514565662
1514563825,1.020969,0,0,0.52,126,0.001378966,2017,11,29,16,10,25,363,16,1514532761,1514565662
1514563826,1.017974,0,0,0.49,126,0.0013799840000000001,2017,11,29,16,10,26,363,16,1514532761,1514565662
1514563827,1.041691,0,0,0.51,126,0.001381025,2017,11,29,16,10,27,363,16,1514532761,1514565662
1514563828,1.027572,0,0,0.48,126,0.001382053,2017,11,29,16,10,28,363,16,1514532761,1514565662
1514563829,1.0247700000000002,0,0,0.48,126,0.001383078,2017,11,29,16,10,29,363,16,1514532761,1514565662
1514563830,1.025924,0,0,0.49,126,0.0013841040000000002,2017,11,29,16,10,30,363,16,1514532761,1514565662
1514563831,1.023782,0,0,0.5,126,0.001385128,2017,11,29,16,10,31,363,16,1514532761,1514565662
1514563832,1.04801,0,0,0.52,126,0.001386175,2017,11,29,16,10,32,363,16,1514532761,1514565662
1514563833,1.0427030000000002,0,0,0.49,126,0.001387218,2017,11,29,16,10,33,363,16,1514532761,1514565662
1514563834,1.039519,0,0,0.48,126,0.001388258,2017,11,29,16,10,34,363,16,1514532761,1514565662
1514563835,1.088637,0,0,0.49,126,0.0013893459999999999,2017,11,29,16,10,35,363,16,1514532761,1514565662
1514563836,1.0840889999999999,0,0,0.5,126,0.00139043,2017,11,29,16,10,36,363,16,1514532761,1514565662
1514563837,1.0246620000000002,0,0,0.5,126,0.001391455,2017,11,29,16,10,37,363,16,1514532761,1514565662
1514563838,1.051373,0,0,0.5,126,0.001392506,2017,11,29,16,10,38,363,16,1514532761,1514565662
1514563839,1.0560610000000001,0,0,0.49,126,0.001393562,2017,11,29,16,10,39,363,16,1514532761,1514565662
1514563840,1.090057,0,0,0.51,126,0.001394653,2017,11,29,16,10,40,363,16,1514532761,1514565662
1514563841,1.053757,0,0,0.52,126,0.001395706,2017,11,29,16,10,41,363,16,1514532761,1514565662
1514563842,1.054656,0,0,0.51,126,0.001396761,2017,11,29,16,10,42,363,16,1514532761,1514565662
1514563843,1.05803,0,0,0.49,126,0.001397819,2017,11,29,16,10,43,363,16,1514532761,1514565662
1514563844,1.0203659999999999,0,0,0.5,126,0.001398839,2017,11,29,16,10,44,363,16,1514532761,1514565662
1514563845,1.040291,0,0,0.49,126,0.0013998799999999998,2017,11,29,16,10,45,363,16,1514532761,1514565662
1514563846,1.0664209999999998,0,0,0.51,126,0.001400946,2017,11,29,16,10,46,363,16,1514532761,1514565662
1514563847,1.076429,0,0,0.5,126,0.001402022,2017,11,29,16,10,47,363,16,1514532761,1514565662
1514563848,1.20717,0,0,0.49,126,0.0014032299999999999,2017,11,29,16,10,48,363,16,1514532761,1514565662
1514563849,1.163713,0,0,0.49,126,0.001404393,2017,11,29,16,10,49,363,16,1514532761,1514565662
1514563850,1.1092899999999999,0,0,0.49,126,0.001405503,2017,11,29,16,10,50,363,16,1514532761,1514565662
1514563851,1.096481,0,0,0.49,126,0.001406599,2017,11,29,16,10,51,363,16,1514532761,1514565662
1514563852,1.051941,0,0,0.48,126,0.001407651,2017,11,29,16,10,52,363,16,1514532761,1514565662
1514563853,1.0450620000000002,0,0,0.51,126,0.0014086959999999999,2017,11,29,16,10,53,363,16,1514532761,1514565662
1514563854,1.043769,0,0,0.51,126,0.00140974,2017,11,29,16,10,54,363,16,1514532761,1514565662
1514563855,1.042993,0,0,0.49,126,0.001410783,2017,11,29,16,10,55,363,16,1514532761,1514565662
1514563856,1.0567030000000002,0,0,0.5,126,0.00141184,2017,11,29,16,10,56,363,16,1514532761,1514565662
1514563857,1.070598,0,0,0.49,126,0.00141291,2017,11,29,16,10,57,363,16,1514532761,1514565662
1514563858,1.025072,0,0,0.49,126,0.001413935,2017,11,29,16,10,58,363,16,1514532761,1514565662
1514563859,1.006261,0,0,0.47,126,0.001414941,2017,11,29,16,10,59,363,16,1514532761,1514565662
1514563860,1.023323,0,0,0.49,126,0.001415965,2017,11,29,16,11,00,363,16,1514532761,1514565662
1514563861,1.047736,0,0,0.51,126,0.001417012,2017,11,29,16,11,01,363,16,1514532761,1514565662
1514563862,1.0397040000000002,0,0,0.49,126,0.001418052,2017,11,29,16,11,02,363,16,1514532761,1514565662
1514563863,1.0689030000000002,0,0,0.49,125,0.001419121,2017,11,29,16,11,03,363,16,1514532761,1514565662
1514563864,1.0722479999999999,0,0,0.49,126,0.001420193,2017,11,29,16,11,04,363,16,1514532761,1514565662
1514563865,1.079926,0,0,0.49,126,0.001421273,2017,11,29,16,11,05,363,16,1514532761,1514565662
1514563866,1.0646870000000002,0,0,0.49,126,0.001422338,2017,11,29,16,11,06,363,16,1514532761,1514565662
1514563867,1.0612139999999999,0,0,0.47,126,0.0014233989999999999,2017,11,29,16,11,07,363,16,1514532761,1514565662
1514563868,1.050626,0,0,0.51,126,0.00142445,2017,11,29,16,11,08,363,16,1514532761,1514565662
1514563869,1.069787,0,0,0.5,126,0.00142552,2017,11,29,16,11,09,363,16,1514532761,1514565662
1514563870,1.069944,0,0,0.48,126,0.00142659,2017,11,29,16,11,10,363,16,1514532761,1514565662
1514563871,1.00767,0,0,0.5,126,0.0014275969999999999,2017,11,29,16,11,11,363,16,1514532761,1514565662
1514563872,1.012829,0,0,0.51,126,0.00142861,2017,11,29,16,11,12,363,16,1514532761,1514565662
